Montant,Ecart_Montant_Habituel,Nouveau_Destinataire,Heure_Transaction,Frequence_Transactions_24h,Delai_Depuis_Derniere_Min,Nb_Destinataires_Distincts_7j,Changement_Appareil,Fraude
12302.0,0.8561212446811065,0,15.0,1,70.5,2,0,0
16119.0,1.4452076371903548,0,12.0,0,89.7,1,0,0
12968.0,1.0652216293291732,0,10.0,3,302.4,1,0,0
22559.0,1.2710899890817378,0,5.0,1,464.7,4,0,0
33364.0,0.9893957800498717,0,12.0,1,618.1,3,1,0
16426.0,0.9848274497671047,0,17.0,0,70.6,6,0,0
10981.0,0.8818893705432406,0,17.0,2,484.0,0,0,0
12502.0,6.567752237891304,1,22.0,8,19.0,8,1,1
12739.0,0.7814401555874078,0,18.0,0,334.2,1,0,0
26120.0,1.4501264958606053,0,23.0,0,590.1,3,0,0
12893.0,0.8854238450414105,0,9.0,0,581.3,1,0,0
35213.0,0.8750559317158562,0,12.0,1,522.6,5,0,0
10812.0,0.8967060542150738,0,15.0,1,193.8,1,0,0
9974.0,1.0103661561962072,0,11.0,2,14.2,1,0,0
20848.0,1.0099223831140818,1,16.0,0,342.1,1,0,0
15839.0,1.277574176905326,1,17.0,1,311.7,0,1,0
51277.0,4.900498432795627,1,4.0,10,36.2,5,0,1
50659.0,1.239031012483888,1,12.0,3,730.1,1,0,0
14431.0,1.7894390459562906,0,10.0,1,250.4,1,0,0
13991.0,0.8545195970119112,0,8.0,1,635.5,2,0,0
35935.0,1.1183888492350587,1,10.0,1,1145.7,2,0,0
3741.0,1.106609010064973,0,19.0,1,837.8,0,0,0
10254.0,1.1003941468805112,1,15.0,1,311.3,1,0,0
10616.0,1.2683432050326573,0,10.0,2,447.9,1,0,0
5985.0,1.0021241920345556,0,16.0,1,431.3,3,0,0
6861.0,1.5472965194515216,0,10.0,0,242.8,2,0,0
3493.0,1.4311619273976248,0,20.0,1,1139.4,2,0,0
21359.0,0.9276473907504579,0,23.0,3,722.9,0,0,0
13104.0,0.9398208441605005,0,13.0,1,78.5,1,0,0
11152.0,1.1317307546343758,0,17.0,0,384.8,1,0,0
5829.0,0.9184807035604432,0,12.0,3,420.3,1,0,0
13471.0,1.06813897866493,1,15.0,1,0.0,2,0,0
30487.0,1.162533923895071,0,10.0,2,0.6,3,1,0
1219.0,1.2183915794084192,0,18.0,2,371.0,0,0,0
34780.0,1.3735145347873972,0,21.0,4,12.3,6,0,1
706.0,1.304508337956301,0,14.0,5,700.2,3,0,0
22733.0,1.3144933596794874,0,14.0,0,112.8,2,0,0
12122.0,1.2716769055163735,1,18.0,1,406.9,2,0,0
10494.0,0.8547066015814141,0,13.0,1,975.5,0,0,0
2339.0,0.7860304118044416,0,12.0,3,331.3,6,0,0
45209.0,0.8447217014490442,1,15.0,1,19.3,2,0,0
13197.0,1.332100582263013,0,19.0,4,214.8,2,0,0
61546.0,5.058610357017621,1,5.0,7,7.3,5,0,1
10775.0,0.9854817551651867,0,3.0,1,98.2,2,0,0
10113.0,1.3103061310149127,1,12.0,0,139.4,3,1,0
6661.0,0.7717008909036962,1,10.0,4,538.2,0,0,0
11998.0,0.919665661213233,0,16.0,1,611.0,6,0,1
20729.0,1.15542826583064,0,14.0,1,660.6,1,0,0
8614.0,1.49587892833339,0,16.0,2,348.3,3,0,0
15078.0,1.344734457661139,0,13.0,0,275.8,2,0,0
22189.0,0.9674581349508165,0,13.0,0,152.7,6,0,0
6909.0,1.4102121040556344,0,12.0,2,218.3,4,0,0
13871.0,0.9771192332856975,0,13.0,2,579.1,1,0,0
26397.0,1.1148047558029572,0,18.0,0,94.8,2,0,0
10861.0,0.8862925109489187,0,8.0,1,677.0,0,0,0
12728.0,1.021887661422553,0,8.0,2,543.3,2,0,0
15261.0,1.0738956916943474,0,12.0,1,294.5,0,0,0
12407.0,0.9757052659832396,0,16.0,4,173.0,4,0,0
11472.0,1.3261559049638125,0,12.0,2,63.3,2,0,0
4186.0,0.7050115179708696,0,18.0,2,32.9,3,0,0
17084.0,1.195603539065082,0,12.0,2,381.4,0,0,0
12157.0,0.8734400094145334,0,14.0,1,150.0,3,0,0
2020.0,0.7752833938842678,0,12.0,0,327.7,1,0,0
16898.0,0.7044622980114005,0,11.0,2,20.9,3,0,0
52164.0,0.5227156709293295,1,16.0,2,921.7,1,0,0
18163.0,1.2221171389770191,0,17.0,3,43.6,0,0,0
13658.0,1.1239034588048111,0,12.0,1,547.7,4,0,1
944.0,0.8741353952306236,0,16.0,0,1416.7,2,0,0
13153.0,0.9334364626259684,1,17.0,1,582.2,3,0,0
15884.0,0.3719605234671557,0,16.0,1,35.4,5,0,0
16859.0,0.8283784646283538,0,20.0,4,321.3,1,0,1
32566.0,1.6867051469586385,1,5.0,4,19.5,11,1,1
10730.0,0.7148967451566562,0,13.0,2,433.4,4,0,0
27074.0,1.394898542216881,0,13.0,0,721.2,2,0,0
14554.0,0.8882099767661916,0,11.0,2,200.2,3,0,0
18478.0,0.8201916713632278,0,14.0,3,104.8,2,0,0
14498.0,1.209821339748416,0,15.0,4,44.6,3,0,0
40381.0,1.258202933419191,0,16.0,0,906.8,0,0,0
41858.0,0.9596413353745045,0,9.0,3,46.1,1,0,0
13680.0,1.1936500288329062,0,18.0,0,386.9,1,0,0
31552.0,1.1062346714491482,0,19.0,2,153.1,0,0,0
9592.0,0.9457881287333069,0,9.0,1,84.7,2,0,0
1285.0,1.093288118363103,0,13.0,3,34.0,2,0,0
12957.0,2.662851145838115,1,2.0,7,22.6,8,1,1
20314.0,1.15837836847123,0,16.0,0,157.0,6,0,0
20946.0,4.787203606884512,1,21.0,4,18.8,7,1,1
14026.0,1.0647830234576987,0,16.0,1,138.4,2,1,0
11470.0,0.9183649516272606,1,19.0,5,787.0,1,0,0
6803.0,1.2552054153617231,0,17.0,0,165.4,2,0,0
11206.0,0.9841724367888852,0,17.0,2,335.3,1,0,0
17370.0,0.9355708596530861,0,13.0,1,744.0,3,0,0
12892.0,0.74316616094537,0,19.0,1,317.8,1,0,0
14566.0,0.6803824098854533,0,18.0,2,1905.9,2,1,0
18667.0,1.3622408215411146,0,18.0,1,1210.2,4,0,0
19010.0,1.349011824983922,0,14.0,3,371.3,5,0,0
19493.0,0.8932433338947066,0,15.0,0,253.9,4,0,0
19417.0,0.6608221976723216,1,12.0,1,178.0,3,1,0
6727.0,1.2059981628334202,1,11.0,0,1250.9,1,0,0
8591.0,0.9859335364336852,1,11.0,0,338.7,1,0,0
9868.0,1.13015368352489,0,18.0,2,256.6,2,0,0
19338.0,1.0597185812362113,0,11.0,3,97.9,2,0,0
93401.0,3.362031714724166,1,22.0,5,2.6,3,1,1
10144.0,0.6344352729746934,0,15.0,0,0.8,2,0,0
14798.0,0.9186568714587146,0,16.0,1,342.6,1,0,0
7168.0,1.2783551633843637,0,19.0,0,425.3,2,0,0
19940.0,0.7331442022558896,0,10.0,1,114.3,4,0,0
15392.0,1.4525823449411854,0,18.0,2,436.1,1,0,1
10361.0,0.9998416257810588,0,21.0,2,85.3,0,0,0
21732.0,0.47281144600989466,0,12.0,2,175.9,1,0,0
7664.0,0.768390261518097,0,14.0,3,638.6,1,0,0
23602.0,1.3556471150994533,0,20.0,0,505.5,2,0,0
30064.0,0.7634924530400398,0,9.0,0,108.2,1,0,0
36702.0,0.8715292046915033,0,11.0,0,81.1,1,0,0
35716.0,4.51477882995222,1,23.0,5,17.7,5,1,1
13026.0,0.9273873982712759,1,17.0,2,1172.0,1,0,0
19228.0,0.9841674454012928,0,18.0,3,346.6,2,0,0
10140.0,0.8267480629833213,0,21.0,1,214.8,2,0,0
29226.0,0.6846207060977695,0,15.0,0,445.9,2,0,0
81394.0,5.169322477402437,0,21.0,6,78.3,10,1,1
7240.0,1.0701181847111512,1,20.0,4,1644.3,1,0,0
1535.0,0.8017429626670629,0,18.0,1,488.5,1,0,0
26721.0,1.356453707670219,0,13.0,0,91.8,0,0,0
11470.0,1.0511429124250817,0,20.0,1,5.1,4,0,0
21163.0,4.656382878432066,0,21.0,5,15.8,8,0,1
9139.0,0.8732300832415489,0,15.0,0,58.9,3,0,0
2876.0,1.322909253383314,0,21.0,1,525.5,1,0,0
7304.0,5.516794479316509,0,23.0,10,41.3,9,1,1
16417.0,1.2118280104514572,0,15.0,2,294.0,1,0,1
4829.0,0.6394078974511765,0,21.0,0,431.8,2,0,0
9399.0,1.1300551829554313,0,12.0,1,106.0,0,0,0
48120.0,1.3446925847872921,0,9.0,2,247.4,2,0,0
5030.0,0.6391648893179862,0,22.0,0,429.7,1,0,0
8882.0,1.0113429022401845,0,16.0,2,579.9,5,0,0
13855.0,0.8205626311100309,0,18.0,1,89.5,0,0,0
7086.0,6.019647878365966,1,4.0,7,4.6,5,0,1
29262.0,1.253560392683856,0,14.0,0,129.9,4,0,0
14263.0,0.9949996281633218,0,15.0,2,84.6,0,0,0
2286.0,1.2213100118894373,0,15.0,2,229.6,0,0,0
19184.0,1.097253673678373,0,20.0,0,216.6,2,0,0
38096.0,6.052370079175072,1,22.0,5,83.5,11,0,1
3423.0,0.748293006002424,0,17.0,3,42.3,5,0,0
2036.0,0.8892327194747103,0,16.0,1,440.7,2,0,0
7489.0,0.8066379118445541,0,9.0,0,214.4,4,0,0
2172.0,0.9529331560085113,0,14.0,0,650.1,3,0,0
7248.0,0.7454625162492647,1,16.0,2,17.7,4,0,0
2829.0,0.8670673009278331,1,15.0,4,387.3,1,0,0
37338.0,0.743371865145299,0,10.0,1,868.4,2,0,0
12769.0,0.8343289945118595,1,14.0,0,767.7,2,0,0
15348.0,1.3264814771580582,0,15.0,2,1157.3,2,0,0
6242.0,0.8793263705973405,0,15.0,1,1275.4,3,0,0
22300.0,1.1903041375453822,0,18.0,6,477.6,5,0,0
27651.0,0.9710314756354411,0,16.0,2,55.2,0,0,0
43881.0,0.8826493170915356,0,14.0,2,545.2,2,0,0
43780.0,0.8681147874804929,1,20.0,1,321.1,3,0,0
17746.0,1.2001450728622058,0,17.0,0,278.6,3,0,1
12428.0,0.6693194187485522,0,15.0,0,217.5,5,1,0
8379.0,1.4060449880801063,0,14.0,2,179.5,2,0,0
12183.0,0.38812903711973334,0,23.0,1,97.1,4,0,0
18804.0,1.1752829249012762,0,15.0,1,26.8,5,0,0
12295.0,0.909342239032564,0,8.0,2,400.9,3,0,0
29907.0,0.4105437511500106,0,17.0,1,553.8,1,0,0
13774.0,1.183403842406746,0,16.0,1,902.3,2,0,0
19622.0,0.9082629755507895,0,9.0,1,365.1,3,0,0
12454.0,1.1249161222385577,0,14.0,1,44.5,1,0,0
12720.0,1.620567563620603,0,17.0,1,69.4,1,0,0
10999.0,1.0066810839618157,0,15.0,0,84.3,0,0,0
4896.0,0.9977605259007287,1,8.0,0,291.7,4,0,0
11549.0,1.2675932210589271,0,11.0,1,256.9,2,1,0
14715.0,1.1579325193608605,0,17.0,2,535.2,5,0,0
13039.0,1.3203132083570956,1,18.0,1,192.9,2,0,0
7201.0,1.169660236720429,0,10.0,2,285.0,2,0,0
6034.0,1.101168338731055,0,17.0,3,825.2,4,0,0
11199.0,0.8931613071081653,0,17.0,1,1049.2,1,0,0
2573.0,0.8570031289325014,0,16.0,0,748.6,0,0,0
8334.0,1.1020634571367478,0,13.0,0,95.9,0,0,0
5310.0,0.4892826648657108,0,19.0,2,185.6,2,0,0
2621.0,0.9106008429175572,0,8.0,1,382.4,4,0,0
10824.0,1.0920936066017641,0,10.0,1,55.7,1,0,0
35863.0,0.7969703031607311,0,18.0,0,1026.8,2,0,1
31469.0,1.2743956136885957,0,7.0,1,560.1,3,0,0
15372.0,0.9962663368056324,0,13.0,1,152.5,2,0,0
85056.0,7.072138516505822,1,23.0,10,6.8,8,1,1
14008.0,0.9013279040572886,0,16.0,0,1056.6,1,0,0
52572.0,8.225228911296448,1,1.0,6,33.6,9,1,1
39489.0,4.335435438404589,1,3.0,6,29.5,4,1,1
5212.0,1.1987005875368406,0,18.0,1,1071.3,1,0,0
39097.0,2.3861632388593037,1,0.0,6,45.3,5,1,1
10442.0,0.5829762125820427,0,16.0,1,574.0,3,0,0
2802.0,1.2544759537956303,1,17.0,3,561.9,3,0,0
9755.0,1.2217343203499782,0,15.0,1,90.7,1,0,0
35233.0,0.9216382526347244,0,11.0,2,256.2,3,0,0
16139.0,0.876527300065473,0,14.0,0,171.8,4,0,0
28144.0,1.0835281582458844,1,12.0,0,44.7,0,0,0
4748.0,0.7839780065054542,1,18.0,1,499.0,3,0,0
21959.0,1.2572837352583481,1,17.0,1,1497.6,3,0,0
24075.0,0.962873801259729,0,13.0,1,193.9,4,0,0
117944.0,1.8945717070455004,0,22.0,7,13.5,7,0,1
2644.0,1.142402851906179,0,12.0,4,209.2,4,0,0
27589.0,1.5830766586764708,0,18.0,1,106.3,3,1,0
6918.0,0.80686860305535,1,13.0,1,20.5,1,0,1
103991.0,3.0485266028273807,1,4.0,4,8.7,6,1,1
4274.0,0.5951242267178634,0,17.0,1,159.6,3,0,0
15801.0,1.0830248695349969,0,12.0,2,290.1,3,0,0
20011.0,0.6801701704780387,0,16.0,1,43.2,1,0,0
768.0,0.8773057393108081,1,10.0,3,4.1,1,0,0
42228.0,1.4754252610997975,0,18.0,0,1633.2,3,0,0
2744.0,1.1581531391254571,0,12.0,2,854.1,0,0,0
4007.0,1.1706540857509502,0,12.0,0,54.2,4,0,0
10057.0,0.6278097386414372,0,15.0,1,261.4,2,0,0
23090.0,0.6363968117732495,0,14.0,1,308.0,1,0,0
18008.0,0.8402951947582434,1,19.0,3,1837.8,2,0,0
31863.0,1.2535072119001773,0,16.0,5,753.7,0,0,0
11421.0,0.9355818738252367,0,19.0,0,140.7,3,0,0
11886.0,0.9544419881980275,0,16.0,1,244.3,0,0,0
28178.0,1.2129748171912955,0,11.0,1,514.7,2,0,0
6024.0,0.8836159239186011,0,7.0,1,495.3,5,0,1
40056.0,1.5249664808687189,0,11.0,3,551.2,0,0,0
14166.0,1.0486095175133832,0,13.0,1,289.7,2,0,0
47359.0,1.2859737926431585,0,12.0,0,114.7,1,0,0
40862.0,0.9934290106144722,0,5.0,0,1455.8,0,0,0
21573.0,1.2518666834164562,0,12.0,0,607.0,0,0,0
33246.0,0.6760567802981952,0,15.0,4,611.2,0,0,0
18179.0,0.9675207050052481,1,19.0,1,190.7,4,0,0
68366.0,3.44657151198388,1,21.0,3,40.6,6,1,1
3688.0,1.2814027565524273,0,12.0,0,295.4,1,0,0
21704.0,1.1840923821911715,0,13.0,1,524.9,2,1,0
10383.0,1.4423191926350514,0,8.0,1,567.2,1,0,0
15024.0,0.9874044986290645,0,13.0,3,111.0,1,0,0
32895.0,1.1940327413771472,0,11.0,0,12.8,0,0,0
20761.0,0.7186586520577304,0,15.0,1,680.9,1,0,1
100170.0,5.789784829389827,1,22.0,4,29.5,5,0,1
92942.0,7.439031291133469,1,21.0,8,28.6,11,0,1
10763.0,0.5616925483006987,0,15.0,1,95.9,5,0,0
35640.0,1.2879758598160764,0,15.0,3,773.3,2,0,0
9486.0,0.9047772170801635,0,14.0,2,78.3,1,0,1
35345.0,1.1154512265097951,1,13.0,2,281.7,0,1,0
29058.0,6.464162838120519,1,21.0,6,125.5,7,0,1
20115.0,0.8149192277220383,1,14.0,3,391.1,2,0,0
4223.0,1.3439195879289176,0,15.0,0,578.6,0,0,0
8067.0,1.4626042170145281,0,12.0,1,64.4,3,0,0
22673.0,1.0369418906210162,0,13.0,2,344.0,3,0,0
19739.0,0.8367289091775613,0,18.0,0,139.5,1,0,0
17595.0,1.1371595179584018,0,14.0,3,638.0,3,0,0
10710.0,1.2179521280602814,0,7.0,0,503.3,2,0,0
15723.0,0.7603903217332526,1,15.0,2,342.2,1,0,0
6247.0,0.7015165599596562,0,11.0,1,89.3,4,0,0
28518.0,4.977126507152415,1,22.0,7,28.7,7,1,1
28558.0,0.8021563993586459,0,17.0,1,628.3,2,0,0
13153.0,1.0701079753939609,0,18.0,2,93.8,4,0,0
6221.0,0.742037788943808,0,15.0,0,103.7,0,0,0
49455.0,1.2863348576335263,1,17.0,1,135.5,0,0,0
6727.0,0.9156836348273021,1,18.0,1,995.4,1,0,0
4478.0,0.9710584531573563,0,18.0,0,87.8,5,0,0
24956.0,0.81398373720384,0,15.0,0,256.0,2,0,0
17170.0,0.681292326466008,0,10.0,2,153.5,0,0,0
15477.0,0.6384291906594741,0,17.0,1,1348.6,1,0,0
14170.0,1.1073299331066437,0,13.0,1,45.4,2,0,0
9612.0,1.3734972535891694,0,15.0,1,511.2,2,0,0
42845.0,1.1014496884553573,0,16.0,1,695.6,4,0,0
14216.0,1.0250676747598138,0,10.0,0,281.1,1,0,0
26505.0,1.1250844457048683,0,15.0,2,534.0,3,0,0
17997.0,1.0999647074406715,0,19.0,3,334.2,1,0,0
13359.0,1.0803919844085967,1,16.0,3,494.0,0,0,0
15227.0,0.8180919639305102,0,19.0,0,93.7,4,0,0
4570.0,1.0327956136291547,0,9.0,0,692.2,1,0,0
7751.0,1.6117034446011318,0,14.0,0,18.3,2,0,0
1962.0,0.982064853152565,0,15.0,1,120.5,2,0,0
8506.0,0.6946780209224105,0,13.0,2,111.5,3,0,0
11704.0,0.9396735793291822,1,18.0,2,485.5,3,0,0
10955.0,0.48163394608139265,0,22.0,3,54.6,3,0,0
21522.0,1.2224748408108832,0,18.0,3,271.3,5,0,0
8157.0,0.7655392903270668,0,9.0,1,1106.8,1,0,1
9401.0,0.7537085028980236,0,14.0,1,178.2,1,0,0
2516.0,0.9162468376859201,0,10.0,2,296.7,1,0,0
3864.0,1.5366361980808936,0,16.0,1,331.5,5,0,0
21454.0,0.9539285456868432,0,17.0,3,1265.2,1,0,0
5860.0,1.5103846960792362,0,17.0,2,68.8,2,1,0
7412.0,1.0116485417765086,0,15.0,3,145.9,3,0,1
44635.0,2.8779452419660445,1,22.0,6,1.0,8,0,1
12047.0,1.044196096836456,0,16.0,1,201.3,0,0,0
26887.0,1.3020153750220143,1,23.0,1,257.9,1,0,0
12362.0,0.8753023756653995,0,17.0,0,23.7,2,0,0
6688.0,1.2295905342574391,0,10.0,2,1145.6,1,0,0
4777.0,0.8983264046981194,0,16.0,1,703.7,0,0,0
32702.0,4.08034147519106,1,21.0,9,15.5,2,0,1
7757.0,1.2710390058527161,0,17.0,3,321.4,1,0,0
45443.0,1.1024678723148085,0,16.0,2,119.5,0,0,0
2357.0,1.061794432258372,0,12.0,0,52.0,2,0,0
8914.0,1.1987317469312535,0,11.0,1,209.1,3,0,0
12024.0,0.7029134809705966,0,18.0,1,1638.2,2,0,0
28431.0,1.3348805212369195,0,16.0,1,365.1,3,0,0
8312.0,1.0857720438130325,0,12.0,2,348.6,3,0,0
27240.0,1.199522674100279,1,11.0,3,24.5,3,0,0
12969.0,3.1034913765684826,0,22.0,3,15.0,5,0,1
5304.0,1.3464822361181807,0,14.0,3,152.4,2,0,0
3703.0,0.7273079118304098,0,14.0,3,367.5,0,0,0
17971.0,0.7497143938822872,0,11.0,0,255.2,2,0,0
9452.0,1.290519934497691,1,11.0,1,1407.6,0,0,0
24269.0,1.1343897205512434,0,16.0,0,374.6,3,0,0
9514.0,0.5789063017976106,0,16.0,2,287.4,2,0,0
32906.0,1.1109731517528307,1,10.0,3,1170.5,2,0,0
26196.0,1.0289981708281053,0,15.0,1,923.5,2,0,0
31759.0,1.0180160881223868,0,11.0,1,20.4,3,1,0
1861.0,1.1369683923662666,0,15.0,1,103.3,2,0,0
31861.0,1.2445433567519322,0,12.0,2,440.2,5,0,0
85556.0,3.7867259649479625,0,22.0,7,10.8,4,1,1
5479.0,0.9383452816989467,0,14.0,0,376.6,1,0,0
1530.0,0.8557077465442167,0,20.0,1,545.5,0,0,0
49965.0,0.661956478655533,0,5.0,1,17.4,2,0,0
33478.0,3.3729613961664597,1,21.0,5,12.4,10,1,1
12935.0,0.8829595661934078,0,11.0,2,880.7,2,0,0
1302.0,1.267135896320563,0,18.0,2,170.8,3,0,0
34703.0,0.8652280764570458,0,13.0,0,9.0,3,0,0
10445.0,1.008201801864021,0,17.0,1,467.4,2,0,0
29041.0,1.1735782569450386,0,18.0,3,337.9,1,0,0
11141.0,0.619833148142009,0,17.0,1,93.7,4,0,0
34248.0,0.9337759865241798,0,4.0,3,177.1,1,0,0
29225.0,0.6362992916004383,0,10.0,1,3.6,0,0,0
11389.0,1.1150156526622317,0,10.0,2,240.2,2,0,0
10788.0,0.5851645999662021,0,13.0,0,337.6,1,0,0
3016.0,1.0832681767751309,0,13.0,1,589.5,1,0,0
2927.0,0.8234823155294182,0,18.0,3,750.5,1,0,0
1593.0,1.0158292015538226,0,15.0,1,867.4,1,0,0
2438.0,0.8771128297700161,0,14.0,3,323.3,1,1,0
19298.0,1.2396296832275733,0,11.0,4,347.5,4,1,0
25091.0,0.8024981758907367,0,17.0,1,152.4,2,0,0
20213.0,1.2594695572256442,0,14.0,2,208.8,4,0,1
16823.0,1.1901978657652268,0,2.0,1,1209.0,1,0,0
61885.0,5.262878674712423,1,3.0,7,10.9,10,1,1
8233.0,0.5265748139702409,0,17.0,0,73.3,1,1,0
26519.0,1.0442698198154547,0,9.0,1,29.9,0,0,0
4147.0,1.05801065118581,0,15.0,1,412.9,1,1,0
22663.0,0.9044180091814394,0,11.0,1,178.6,1,0,0
24120.0,0.7531059693428077,0,19.0,2,98.6,2,0,0
20602.0,0.7188656694125415,0,13.0,2,1024.2,2,1,0
27615.0,0.9624607406271715,0,16.0,2,574.3,1,0,1
27031.0,0.8613765639260886,0,20.0,0,871.3,4,0,0
9106.0,0.8407325112487893,0,23.0,1,27.2,1,0,0
10161.0,1.3455333595502252,0,12.0,3,237.2,1,0,0
10410.0,1.2119629641226064,1,20.0,2,98.8,2,0,0
27851.0,0.6604387317763656,0,21.0,2,378.0,3,0,0
18520.0,1.800060745129266,0,14.0,1,28.7,1,0,0
8106.0,0.7748621100940767,0,22.0,2,897.3,2,0,0
42902.0,1.013564903324958,0,19.0,0,1102.0,0,0,0
22582.0,1.4540386028427368,0,15.0,0,171.3,2,0,0
17845.0,1.1097786731715487,0,10.0,0,761.7,3,0,0
8435.0,1.4494552244094048,0,9.0,0,60.9,2,0,0
33338.0,1.2074840790143175,0,4.0,0,1567.6,2,0,0
27788.0,1.1653623096614318,1,10.0,2,271.2,2,0,0
29797.0,0.9355376744824582,0,9.0,0,475.7,2,0,0
83681.0,0.9949773422080951,0,12.0,4,384.6,3,0,0
8751.0,0.6646902523412812,1,11.0,0,567.5,3,0,0
33497.0,0.8448823029214347,0,15.0,1,293.6,2,0,0
16905.0,1.2328033727977583,0,17.0,1,82.9,1,0,1
2996.0,1.4669740195560177,0,14.0,3,273.9,2,0,0
14576.0,1.000615458896904,0,19.0,2,75.4,2,0,0
12724.0,0.7926707764607845,0,9.0,2,126.7,2,1,0
13230.0,0.9480263145470982,0,19.0,1,242.9,2,0,0
50526.0,1.164063293723877,1,11.0,1,24.7,1,0,0
10929.0,1.321935445722511,0,14.0,3,1213.8,3,0,0
7833.0,0.6893287641443999,0,13.0,0,613.6,4,0,0
13022.0,1.147616801233573,0,14.0,0,934.3,1,0,0
62849.0,3.706877606192688,1,23.0,4,3.5,5,0,1
2411.0,1.1694763902223038,0,17.0,1,188.2,6,0,0
16706.0,7.106678581479086,1,5.0,4,45.3,7,0,0
25020.0,0.8959793400698964,0,19.0,1,222.3,3,0,0
9155.0,1.305071881146079,1,14.0,4,373.4,1,0,0
4911.0,0.9853494090974788,0,14.0,2,585.5,2,0,0
10286.0,1.254962174315016,0,12.0,2,307.9,1,0,0
4401.0,0.73286385077209,0,14.0,0,445.0,3,0,0
8522.0,0.9207017519088223,0,14.0,1,37.0,1,0,1
31350.0,0.9560064604826305,0,13.0,4,340.5,1,0,0
5427.0,0.7084226585589788,1,18.0,1,1096.5,1,0,1
46477.0,1.0872096908923106,0,14.0,1,182.1,3,0,0
7874.0,1.0782729836686904,0,22.0,1,155.3,0,0,0
32344.0,0.8312254921910218,0,7.0,1,2.7,2,0,0
45560.0,1.1777512297841062,0,10.0,2,760.8,1,0,0
27042.0,0.9430501815842101,0,15.0,0,476.0,1,0,1
14679.0,1.3567255179349353,0,15.0,1,2.7,2,0,0
8176.0,1.3140051843450125,0,12.0,2,4.5,3,0,0
3414.0,0.6585792331767052,0,19.0,1,245.9,2,0,0
10752.0,1.0774807936498372,0,6.0,0,542.6,2,0,0
10259.0,0.9494489477752243,0,13.0,2,280.3,4,0,0
5420.0,1.174053887957561,0,13.0,3,271.1,2,0,0
24330.0,1.3674459637581247,0,23.0,2,186.9,3,0,0
2341.0,0.8527434410022285,0,14.0,2,699.1,6,0,0
19437.0,3.6427623556028874,1,2.0,10,14.6,7,1,1
37428.0,1.1254396183509188,0,15.0,0,103.2,3,0,0
87886.0,4.803406717813327,1,2.0,6,1.4,6,1,1
31651.0,1.34949256039601,0,10.0,1,426.2,2,0,0
5590.0,1.360635127272802,0,18.0,0,157.2,1,0,0
11537.0,1.0695300020666827,0,10.0,0,1092.6,4,0,0
6462.0,0.9112135762887322,0,18.0,4,191.4,2,0,1
7153.0,0.8368957689009078,0,14.0,0,633.1,5,0,0
7540.0,1.0729509260328474,0,20.0,2,996.0,2,0,0
47926.0,1.3447650858088327,0,4.0,0,272.7,1,0,0
12112.0,1.3437162014270618,0,12.0,2,174.4,3,0,0
22855.0,1.2511140797179854,0,18.0,5,36.7,3,0,0
29125.0,0.9726056999291632,0,13.0,2,185.6,0,0,0
110733.0,6.54685854880994,1,0.0,7,67.1,10,1,1
14274.0,1.291252796817044,0,13.0,1,118.1,4,0,0
37525.0,4.697005319765863,1,21.0,6,2.8,5,1,1
11151.0,0.8121914201317426,0,15.0,2,246.3,3,0,0
8902.0,0.7822250750328896,1,19.0,1,83.3,3,0,0
11607.0,0.9078743891594468,0,16.0,2,695.9,3,0,0
28263.0,1.337698162118425,0,17.0,3,77.1,4,0,0
22884.0,1.002956929783744,0,6.0,4,125.0,1,1,0
27849.0,0.8398586598352574,0,11.0,3,528.3,6,0,0
17777.0,1.3377046667604775,0,9.0,0,10.4,2,0,0
31272.0,0.9186110343468059,1,9.0,2,55.8,1,0,0
364.0,0.7382854261579336,0,21.0,1,258.2,1,0,0
10240.0,0.8592897318030358,1,18.0,1,587.5,2,0,0
21405.0,1.3148346190529967,0,15.0,2,261.5,3,0,0
2704.0,1.0826012383933437,0,13.0,1,913.9,0,1,0
22190.0,0.7590452669331001,1,16.0,0,1021.8,2,0,0
14986.0,6.872699507574064,1,23.0,6,2.4,4,0,1
10794.0,1.3375991568253318,0,11.0,0,97.6,3,0,0
6383.0,0.6353223509231054,0,10.0,2,1227.8,2,1,0
16088.0,0.7479411268784874,0,12.0,1,236.8,2,0,0
12116.0,1.0066401714952558,0,23.0,2,1219.5,3,0,0
7172.0,1.3029322730280022,0,10.0,2,748.1,1,0,0
2302.0,1.2396437133845333,0,8.0,1,841.6,2,0,0
1157.0,1.1958455622131763,0,14.0,2,181.9,1,0,0
4302.0,0.8461722565920646,0,11.0,0,371.8,2,0,0
30447.0,5.473093149078158,1,21.0,11,5.5,15,1,1
13890.0,0.7758418537836305,0,10.0,0,307.2,0,0,0
50703.0,7.676289682518667,1,2.0,6,16.2,9,1,1
10786.0,0.7561324833246106,0,11.0,2,653.3,1,0,0
11782.0,0.6929508936142404,0,10.0,0,480.6,2,0,0
26965.0,5.93703013830649,1,3.0,3,86.2,7,0,0
36520.0,0.9996332766152979,0,12.0,3,237.7,2,0,0
32128.0,1.083196222019156,0,7.0,1,319.7,1,0,0
21084.0,3.2691777960428183,1,4.0,4,4.2,10,1,1
28289.0,0.7918690649523561,0,15.0,4,384.1,3,0,0
2016.0,1.1596164044642607,0,14.0,3,37.6,3,0,0
57917.0,1.0086387819285272,0,16.0,2,239.0,2,0,0
