Duree_Connexion,Octets_Source_Vers_Dest,Octets_Dest_Vers_Source,Taux_Paquets_Secondes,Fenetre_TCP_Moyenne,Ports_Dest_Distincts,Connexions_Simultanees,Taux_Erreur_CheckSum,Frequence_SYN_Flags
38521.1,1027.88,2558.1,26.39,1024,1,8.0,0.0003,0.0955
10586.12,2033.61,4847.25,65.02,4096,2,6.0,0.01,0.1882
240.76,596.04,3928.57,21.26,8192,2,4.0,0.0137,0.1176
7875.98,1946.91,6801.4,44.76,2048,4,2.0,0.0251,0.0001
34764.46,1023.39,6679.8,29.08,8192,1,5.0,0.0282,0.0271
28144.45,5295.71,1129.28,121.64,2048,3,10.0,0.038,0.0044
25839.13,1613.78,1506.9,143.16,1024,3,8.0,0.0163,0.1293
27578.47,3729.28,972.89,264.71000000000004,8192,6,6.0,0.0207,0.1766
127284.66,3571.49,1250.31,134.44,2048,2,5.0,0.0187,0.1277
58077.62,1719.67,2309.72,82.37,37888,2,4.0,0.0241,0.1587
11469.77,9747.7075,4144.7,264.71000000000004,2048,5,5.0,0.0376,0.3319
54785.61,3601.68,6791.7,67.36,8192,3,4.0,0.0209,0.1894
48.87,3519.4,4951.19,49.24,16384,1,3.0,0.0136,0.1262
52419.28,2215.72,4279.48,128.19,1024,4,2.0,0.0345,0.156
146424.37624999997,1012.6,730.73,148.4,37888,3,2.0,0.0152,0.1027
10993.07,989.42,2495.16,133.42,2048,6,6.0,0.0022,0.15
51369.85,650.54,3520.58,64.19,1024,2,4.0,0.0401,0.181
94291.72,1911.5,1926.48,145.93,37888,3,9.0,0.0487,0.1246
62541.85,2566.5,1143.71,120.17,4096,2,5.0,0.0107,0.1583
25838.31,690.8,7612.42,34.8,4096,1,5.0,0.07894999999999999,0.0187
13934.78,3014.25,1554.2,24.71,4096,2,2.0,0.0456,0.0317
144088.55,4503.69,2478.56,139.17,8192,1,2.0,0.0143,0.0959
50470.6,1619.66,7799.1,115.11,4096,6,5.0,0.0491,0.0397
23540.31,4584.51,5377.8,74.08,2048,1,3.0,0.0166,0.0194
75845.98,3812.25,274.62,47.7,37888,1,8.0,0.0199,0.0413
28811.0,3439.1,9663.64875,39.72,16384,1,6.0,0.0318,0.0658
22786.69,3440.1,1320.46,132.58,4096,1,3.0,0.07894999999999999,0.1436
11483.76,265.84,3886.24,20.97,2048,1,4.0,0.0284,0.1503
18828.05,1076.33,982.89,60.9,4096,6,4.0,0.0344,0.159
87675.03,4179.86,1709.33,198.72,2048,6,4.0,0.0011,0.1446
1966.34,1264.97,5619.04,56.51,4096,6,7.0,0.0089,0.1092
54992.03,2886.61,4173.49,11.54,2048,1,5.0,0.0112,0.013
14300.37,1543.77,5281.04,102.98,16384,4,4.0,0.0369,0.143
57706.22,5423.36,2314.98,48.71,4096,1,5.0,0.0458,0.1203
42022.67,3619.38,2208.58,73.25,8192,0,4.0,0.0375,0.0636
13970.76,2274.12,696.52,117.05,2048,0,4.0,0.0319,0.0011
72916.96,2784.99,3928.02,198.46,1024,6,7.0,0.0413,0.1385
160.16,2586.19,5452.18,123.23,2048,2,5.0,0.0169,0.0833
14420.83,8282.72,1389.93,74.11,8192,2,9.0,0.0374,0.091
23721.74,4974.3,5006.46,12.91,4096,3,10.5,0.0164,0.192
43659.93,6223.68,2499.39,2.85,37888,1,6.0,0.0458,0.1878
38001.47,9747.7075,1387.32,264.71000000000004,8192,0,2.0,0.021,0.3319
23629.75,371.78,3015.14,85.93,1024,0,6.0,0.027,0.1257
19943.0,9747.7075,4015.89,231.19,1024,1,2.0,0.0451,0.3319
6882.25,271.33,1576.31,3.01,16384,2,6.0,0.0181,0.1346
119885.73,5721.51,9663.64875,87.05,37888,0,7.0,0.0138,0.1672
117201.46,796.65,4732.29,108.94,8192,2,1.0,0.0435,0.1789
31656.255,3455.15,2273.09,146.05,37888,1,5.0,0.0098,0.0895
14962.28,3625.65,2820.8,87.24,2048,2,5.0,0.0111,0.0637
49063.59,2587.88,2678.02,133.7,1024,1,5.0,0.0282,0.1231
146424.37624999997,806.28,6610.4,135.52,2048,3,4.0,0.0103,0.1258
26064.49,1609.28,4124.47,143.49,37888,1,10.5,0.07894999999999999,0.0173
34950.69,9747.7075,6603.26,264.71000000000004,2048,1,8.0,0.0494,0.3319
14701.8,9747.7075,3603.82,264.71000000000004,4096,2,2.0,0.0192,0.3319
62351.79,728.01,1123.65,87.82,8192,0,7.0,0.0253,0.0632
19131.64,1485.02,763.8,145.23,16384,1,4.0,0.0277,0.1801
41338.5,4421.04,471.36,130.47,4096,2,6.0,0.0393,0.0051
21791.65,3459.4,2756.02,29.32,1024,6,7.0,0.0087,0.0054
125281.46,1678.04,9663.64875,113.18,37888,4,6.0,0.0042,0.1089
14439.43,9747.7075,3369.93,264.71000000000004,2048,3,6.0,0.0155,0.3319
35484.81,2209.07,4378.36,237.22,37888,6,4.0,0.0049,0.0735
82687.11,2513.95,1438.48,22.38,8192,0,10.0,0.0252,0.0467
2656.86,296.49,1260.23,264.71000000000004,37888,6,5.0,0.0184,0.1695
23648.73,1290.18,2294.3,129.12,1024,2,0.0,0.0491,0.0694
13434.94,665.97,4504.02,89.93,1024,1,7.0,0.0031,0.0787
8182.72,9747.7075,1252.23,264.71000000000004,16384,0,4.0,0.0163,0.3319
19287.28,4979.51,4696.41,3.17,2048,2,6.0,0.0207,0.1189
42494.3,2990.27,1422.81,114.4,8192,3,7.0,0.0198,0.1785
55043.9,3738.76,2241.57,30.79,16384,2,5.0,0.0449,0.1021
146424.37624999997,3425.75,2497.65,264.71000000000004,1024,6,4.0,0.0178,0.0458
21566.49,2248.13,366.7,6.19,8192,2,8.0,0.0208,0.1188
31017.86,1809.86,2425.3,108.25,4096,3,5.0,0.0423,0.162
38541.57,4160.48,1780.88,37.68,1024,0,3.0,0.009,0.1419
59697.52,619.71,2801.62,108.34,1024,1,6.0,0.0074,0.0163
87981.58,4848.26,2897.37,131.05,16384,5,4.0,0.033,0.057
117432.16,4318.53,4580.69,107.3,37888,0,6.0,0.0101,0.0447
88891.1,750.35,5460.54,62.99,1024,4,5.0,0.0162,0.0165
8768.38,3665.21,2758.74,140.35,2048,2,4.0,0.047,0.0751
82667.94,1409.97,3414.29,76.43,8192,0,3.0,0.0135,0.1189
137539.69,3003.99,5789.47,29.44,8192,0,6.0,0.0203,0.0406
70104.67,9747.7075,5704.53,264.71000000000004,4096,2,9.0,0.0152,0.3319
29100.4,1402.53,3515.0,30.0,1024,2,8.0,0.07894999999999999,0.1978
64719.27,1167.83,8005.25,117.39,16384,1,6.0,0.019,0.1095
48307.34,2350.44,5855.4,47.32,37888,2,4.0,0.0426,0.1427
58830.28,2020.89,900.93,121.38,4096,2,6.0,0.0225,0.1614
10260.35,3334.0,3377.53,36.04,16384,1,6.0,0.07894999999999999,0.0517
49283.27,9094.49,3584.94,119.68,37888,1,5.0,0.0073,0.0262
73664.85,5448.19,9663.64875,82.37,4096,2,3.0,0.013,0.0812
5996.2,1641.36,2582.86,147.21,37888,4,10.5,0.0422,0.1384
57162.18,5931.54,5852.16,110.23,16384,1,1.0,0.0478,0.165
102753.41,5376.62,1017.11,89.61,1024,3,4.0,0.0199,0.1852
45412.92,2438.51,4350.72,39.59,16384,1,3.0,0.0184,0.0508
25352.97,9747.7075,7239.2,264.71000000000004,1024,0,4.0,0.0251,0.3319
65423.5,1715.54,2511.4,67.03,8192,1,5.0,0.02,0.0366
63923.39,4237.94,2293.56,93.3,1024,2,10.0,0.0414,0.0347
14525.72,1606.83,2565.17,66.17,4096,6,9.0,0.07894999999999999,0.1421
1646.73,2411.1,3362.84,147.1,16384,5,2.0,0.0402,0.1534
25014.24,2039.1,3061.68,144.98,2048,3,2.0,0.07894999999999999,0.0791
146424.37624999997,4537.65,4272.78,135.16,16384,2,8.0,0.0447,0.1601
76659.56,9747.7075,4975.45,264.71000000000004,8192,1,4.0,0.0372,0.3319
15184.23,3597.84,2914.62,245.43,16384,6,3.0,0.0157,0.0091
11814.28,1818.6,5294.75,121.38,16384,3,9.0,0.0379,0.183
27811.75,4258.96,3966.94,81.23,16384,1,6.0,0.0221,0.1383
23994.45,7313.04,6761.73,33.45,16384,2,7.0,0.024,0.0509
21348.34,7926.77,532.59,79.95,1024,0,3.0,0.0099,0.1186
45228.01,3386.28,4134.9,75.4,16384,1,3.0,0.0291,0.0981
18624.66,812.77,322.03,17.62,4096,2,3.0,0.0477,0.1847
37800.9,927.38,1645.78,102.88,16384,1,3.0,0.0078,0.0611
146424.37624999997,3122.43,1282.88,82.76,1024,0,6.0,0.015,0.1518
99944.54,2224.26,2400.94,134.18,4096,5,3.0,0.043,0.0518
86203.96,5008.26,4875.36,78.68,37888,4,6.0,0.0229,0.1079
3989.0,9747.7075,9561.12,245.61,4096,2,6.0,0.025,0.3319
2660.3,3008.38,1778.94,81.89,4096,2,4.0,0.0199,0.1859
35409.22,6238.81,1714.71,69.08,4096,0,2.0,0.0127,0.118
27214.64,3247.42,5205.44,48.93,8192,1,5.0,0.0187,0.1041
6547.09,433.74,4555.75,110.04,1024,2,4.0,0.0212,0.1491
23834.26,1618.18,1016.65,3.73,1024,2,2.0,0.0141,0.0069
12206.54,1784.94,496.64,40.97,37888,0,5.0,0.0303,0.1517
30445.9,5668.22,1364.78,136.42,37888,3,5.0,0.0126,0.0517
56807.81,2982.7,919.71,48.16,4096,1,4.0,0.046,0.0677
16667.79,2032.49,1116.1,15.65,8192,1,1.0,0.036,0.043
111141.86,9747.7075,3038.46,264.71000000000004,16384,3,4.0,0.0496,0.3319
137835.98,526.16,3094.16,99.31,2048,0,8.0,0.0202,0.1312
73815.15,3768.56,737.76,13.63,2048,3,4.0,0.0165,0.1143
1447.75,3384.34,4795.28,179.23,1024,6,4.0,0.0238,0.1277
1045.4,2351.08,8348.5,74.32,8192,6,4.0,0.0345,0.1531
12256.69,641.95,7448.32,63.15,4096,3,6.0,0.017,0.1409
59145.64,4313.07,1993.91,110.28,1024,2,2.0,0.0121,0.1543
18526.47,2137.86,5672.44,45.38,4096,0,4.0,0.0055,0.1766
134768.58,2268.55,3661.98,78.21,16384,0,3.0,0.0459,0.1647
42674.53,3363.18,1898.32,81.74,4096,3,4.0,0.0459,0.0765
31656.255,2275.91,3223.54,90.62,16384,6,6.0,0.035,0.0955
22027.18,146.54,2480.8,39.02,1024,1,6.0,0.07894999999999999,0.0357
42420.65,1862.59,1498.25,118.94,1024,3,7.0,0.0067,0.0744
19027.38,691.74,56.64,75.06,37888,1,5.0,0.02,0.1093
11967.03,4000.68,8511.39,91.01,1024,5,7.0,0.0422,0.0922
28342.51,8703.68,4024.02,85.99,1024,2,6.0,0.0024,0.1622
2309.17,2306.86,2837.71,30.77,2048,4,6.0,0.0403,0.0043
41784.41,2645.47,3975.89,111.96,2048,1,8.0,0.0389,0.0708
12791.65,4801.67,1858.85,91.36,8192,2,10.5,0.07894999999999999,0.1708
97811.09,3698.2,1438.21,139.97,2048,0,6.0,0.0083,0.0899
1488.08,3447.49,4131.53,60.02,1024,1,5.0,0.0018,0.0312
16447.84,297.8,7575.5,100.26,2048,2,2.0,0.0382,0.0456
10632.72,883.94,2082.79,96.37,37888,2,3.0,0.0228,0.1612
65470.96,9747.7075,1230.32,264.71000000000004,16384,1,4.0,0.0318,0.3319
21082.69,4534.44,1802.71,92.73,1024,4,3.0,0.0201,0.079
23502.98,3926.49,1928.0,2.15,16384,1,5.0,0.013,0.1704
25857.98,704.09,4178.29,62.44,2048,0,5.0,0.07894999999999999,0.1682
88826.17,9747.7075,2984.81,264.71000000000004,16384,3,5.0,0.0036,0.3319
7029.41,4426.56,4997.8,91.0,8192,0,6.0,0.046,0.1909
138549.59,2314.28,5797.65,182.08,16384,6,2.0,0.025,0.0239
43406.59,4510.77,3058.26,10.92,16384,1,6.0,0.0258,0.0885
146424.37624999997,850.15,3611.79,127.59,37888,2,4.0,0.0135,0.0373
146424.37624999997,1609.09,3260.43,47.96,4096,0,6.0,0.0395,0.1201
6884.03,618.83,3897.96,114.89,8192,2,3.0,0.0262,0.0539
8366.64,3367.98,559.84,102.41,8192,1,2.0,0.07894999999999999,0.1712
8630.95,2022.23,2760.54,89.06,1024,0,10.0,0.0297,0.0656
19546.89,1991.2,4725.08,119.38,1024,4,7.0,0.0458,0.1405
23830.28,3742.99,3787.65,114.7,4096,0,5.0,0.0299,0.1016
4670.31,2408.27,7116.03,106.39,1024,2,5.0,0.0309,0.0088
37578.79,8333.72,5024.25,86.04,8192,2,6.0,0.0392,0.0998
37859.88,8467.39,4967.24,56.26,1024,1,4.0,0.0072,0.1599
41651.07,550.96,1050.47,103.45,2048,2,6.0,0.0496,0.1465
59569.56,4133.64,2991.72,127.33,16384,4,4.0,0.0093,0.0858
31723.11,134.18,1255.92,44.27,8192,3,5.0,0.0136,0.188
17143.89,434.46,1908.18,57.46,37888,2,5.0,0.0302,0.1491
22780.53,3593.2,6207.54,73.42,37888,3,5.0,0.0081,0.1647
30081.13,1518.82,3316.39,19.94,4096,1,5.0,0.0346,0.1057
79638.03,3008.44,3885.69,76.18,37888,3,3.0,0.0376,0.1652
18106.94,9747.7075,4643.81,264.71000000000004,16384,6,5.0,0.0166,0.3319
146424.37624999997,3867.0,4663.03,108.11,4096,1,9.0,0.0348,0.1785
146424.37624999997,4148.04,9663.64875,26.27,1024,1,5.0,0.048,0.0323
10036.18,4859.04,5108.18,122.06,37888,2,5.0,0.0407,0.1608
95393.93,2341.83,421.6,95.93,2048,2,7.0,0.0218,0.0976
36338.87,5394.79,2305.63,123.6,1024,3,3.0,0.0299,0.1185
37469.66,1145.96,3055.87,58.23,16384,1,6.0,0.0131,0.039
20817.88,1954.71,926.06,107.1,16384,1,6.0,0.0497,0.1741
68494.65,4867.27,5248.75,115.74,37888,4,3.0,0.0343,0.0618
10675.17,2229.41,9663.64875,138.57,1024,3,6.0,0.0481,0.187
146424.37624999997,9747.7075,7683.52,264.71000000000004,16384,1,4.0,0.0353,0.3319
56815.47,4175.5,7196.42,103.39,8192,6,1.0,0.0332,0.1135
33113.16,1640.37,4982.51,68.17,37888,1,3.0,0.0361,0.0088
80774.85,5584.8,761.51,100.97,16384,2,9.0,0.0404,0.165
146424.37624999997,9747.7075,895.25,264.71000000000004,16384,3,3.0,0.002,0.3319
56757.56,2251.92,6465.97,36.98,8192,1,4.0,0.04,0.0435
17005.47,684.39,1620.6,54.12,1024,5,3.0,0.0266,0.0761
325.36,707.69,4840.25,18.27,1024,5,10.0,0.0076,0.1255
52769.55,3009.51,3185.93,149.11,1024,3,9.0,0.0161,0.04
33415.31,1908.95,8411.9,44.75,16384,1,1.0,0.0057,0.0437
101834.93,3692.42,2174.1,146.94,37888,0,7.0,0.0081,0.1161
51966.51,2573.62,8185.89,48.43,8192,3,5.0,0.0242,0.0353
54925.55,508.08,3226.59,130.74,16384,1,5.0,0.0251,0.0705
51326.62,2948.32,2340.22,8.35,8192,0,4.0,0.0177,0.0608
146424.37624999997,9005.06,4704.81,108.4,16384,1,7.0,0.0461,0.1864
57849.8,1096.33,3107.43,79.12,8192,6,7.0,0.0034,0.0663
14481.47,4602.13,4147.37,105.3,37888,2,2.0,0.0295,0.0499
5260.9,1661.37,490.16,131.67,1024,0,10.0,0.0298,0.112
146424.37624999997,1309.99,1797.85,147.93,8192,2,7.0,0.0433,0.1985
39546.63,9747.7075,2799.17,264.71000000000004,8192,3,4.0,0.0005,0.3319
9703.91,1249.09,3472.55,5.68,16384,1,7.0,0.0076,0.1925
30708.55,1191.03,6347.32,77.18,1024,0,3.0,0.0423,0.1197
75368.91,711.31,5013.92,124.1,16384,2,6.0,0.0286,0.1203
115382.48,5413.68,6345.38,105.03,8192,3,3.0,0.0056,0.123
146424.37624999997,9354.82,2345.65,41.14,37888,3,4.0,0.0057,0.1012
17658.6,2432.52,7326.97,118.66,2048,3,2.0,0.0129,0.13
19953.08,3382.23,532.92,11.41,2048,1,3.0,0.0463,0.1432
33541.12,1131.86,576.56,89.3,2048,2,5.0,0.0264,0.1918
29287.17,3353.65,9663.64875,110.12,4096,3,7.0,0.07894999999999999,0.1292
92113.72,2598.42,592.35,97.53,2048,1,6.0,0.0448,0.1424
728.09,9747.7075,251.32,264.71000000000004,2048,1,5.0,0.0018,0.3319
21173.93,1926.8,4178.22,73.11,1024,4,5.0,0.0394,0.0185
23116.52,2017.9,8135.38,28.84,37888,2,7.0,0.07894999999999999,0.0753
3257.16,2615.74,1502.62,2.76,16384,1,9.0,0.0181,0.1383
58389.54,9747.7075,1972.54,264.71000000000004,37888,3,2.0,0.0193,0.3319
45435.1,2246.27,1709.55,57.05,8192,2,5.0,0.0192,0.0931
121968.57,1023.75,4142.27,74.89,16384,1,5.0,0.0119,0.067
26465.81,1592.18,6113.23,136.16,16384,4,4.0,0.0361,0.1442
14160.78,1572.49,5031.62,108.49,16384,6,3.0,0.0336,0.1566
18368.97,9747.7075,751.61,264.71000000000004,16384,3,7.0,0.0298,0.3319
85120.17,904.68,402.71,29.99,2048,0,9.0,0.0383,0.066
18796.21,3006.44,1207.22,51.42,2048,2,10.5,0.0478,0.0496
34784.94,4107.05,8839.34,134.05,8192,2,3.0,0.0385,0.0516
513.09,9747.7075,1515.01,243.74,37888,0,7.0,0.0094,0.3319
33459.58,8836.58,4452.58,58.96,16384,0,7.0,0.0121,0.1388
24515.37,839.25,1936.09,99.69,16384,5,4.0,0.0307,0.1533
74484.78,9747.7075,1730.07,264.71000000000004,16384,2,1.0,0.0259,0.3319
3992.29,1299.69,6439.72,120.98,37888,4,9.0,0.0416,0.1455
23467.95,9747.7075,3271.12,264.71000000000004,4096,4,10.5,0.0344,0.3319
68394.15,3461.92,3972.75,89.92,8192,2,7.0,0.0278,0.1406
22063.38,1455.73,1260.76,198.92,16384,6,4.0,0.027,0.1351
146424.37624999997,3403.3,899.47,7.0,8192,3,3.0,0.0295,0.0051
118304.02,1664.7,3513.73,141.29,2048,1,2.0,0.0113,0.0012
16889.72,1590.74,1851.64,131.33,4096,0,5.0,0.0061,0.0407
35138.21,2277.12,3681.5,37.36,8192,0,6.0,0.0081,0.1095
69265.1,3269.97,6503.2,88.92,16384,1,2.0,0.04,0.0973
74334.05,2758.16,1779.42,140.86,8192,4,3.0,0.0499,0.1261
54713.85,4174.42,1757.94,255.97,2048,6,3.0,0.0442,0.1818
40002.07,644.12,3454.59,89.33,4096,2,4.0,0.0166,0.0427
15837.04,7229.31,1806.75,94.71,37888,3,6.0,0.0263,0.0601
21466.83,4900.16,669.96,149.78,16384,5,2.0,0.0411,0.02
74188.03,1795.23,1845.59,76.44,2048,1,5.0,0.008,0.0638
88924.63,2983.36,7615.17,135.36,4096,4,7.0,0.0472,0.0367
59019.16,3553.57,2891.99,122.61,8192,1,9.0,0.0346,0.0879
5928.12,8492.07,1360.93,26.22,1024,4,7.0,0.0274,0.1952
97233.13,4326.89,8014.07,165.48,4096,6,2.0,0.0458,0.0847
56880.09,872.48,364.47,137.48,2048,3,2.0,0.0424,0.19
146424.37624999997,4031.53,5266.89,28.46,16384,6,6.0,0.0421,0.1876
66346.97,9747.7075,299.76,264.71000000000004,16384,6,6.0,0.031,0.3319
26276.42,7653.28,3650.55,122.99,4096,3,5.0,0.0316,0.0002
16689.93,844.92,5413.68,111.95,2048,1,4.0,0.0088,0.1283
54640.93,2467.51,3191.11,115.59,2048,6,8.0,0.0213,0.0719
25111.8,3001.13,5499.72,62.77,2048,4,5.0,0.0161,0.0666
146424.37624999997,1532.26,2474.3,214.77,4096,6,7.0,0.0099,0.0024
146424.37624999997,1382.09,2237.58,72.96,2048,0,4.0,0.0136,0.1351
23850.09,3124.93,9663.64875,77.8,2048,2,5.0,0.0081,0.0976
12197.61,957.99,2033.07,5.88,4096,2,4.0,0.0381,0.1014
45998.28,1271.93,5351.91,16.39,37888,1,4.0,0.0173,0.0234
50333.94,451.13,890.13,4.8,8192,1,4.0,0.0305,0.0411
28492.3,1453.5,5489.81,149.98,16384,1,6.0,0.0108,0.1785
91490.21,4032.5,2543.05,124.39,8192,6,7.0,0.0489,0.1824
2923.33,824.6,999.49,5.24,16384,1,9.0,0.0012,0.1451
138727.79,4745.46,2396.95,69.71,4096,1,7.0,0.0053,0.04
6236.49,5718.87,6255.31,141.8,8192,1,8.0,0.005,0.1726
52254.85,8588.82,5826.27,144.31,1024,1,7.0,0.0452,0.0335
28314.29,3378.17,598.97,84.79,2048,4,8.0,0.0344,0.0855
4402.68,9747.7075,1499.96,264.71000000000004,1024,1,6.0,0.0237,0.3319
26681.14,5740.55,3712.37,129.75,4096,3,7.0,0.023,0.0113
9303.2,3844.3,2553.62,101.56,2048,3,3.0,0.0426,0.169
144677.76,9747.7075,3860.32,264.71000000000004,2048,2,6.0,0.0154,0.3319
21412.63,2317.26,6614.1,74.4,1024,5,9.0,0.07894999999999999,0.1964
8294.37,3080.94,886.29,31.95,2048,4,5.0,0.0078,0.1067
12464.61,4808.59,4045.91,132.8,8192,6,5.0,0.04,0.1566
14799.34,3316.46,4655.07,45.28,1024,2,4.0,0.019,0.0618
146424.37624999997,2608.78,2437.16,125.91,8192,3,5.0,0.0029,0.0971
66676.43,2987.18,2086.8,69.0,16384,1,6.0,0.0428,0.0616
26445.07,2985.47,6199.45,135.26,16384,6,7.0,0.0007,0.1088
28043.77,872.02,4297.27,78.55,4096,1,8.0,0.0014,0.1317
9957.54,1785.12,644.06,35.93,37888,1,7.0,0.0024,0.133
100637.88,2411.41,4070.03,142.94,1024,2,6.0,0.0215,0.0498
146424.37624999997,1875.18,3433.09,105.11,16384,0,4.0,0.0129,0.019
93724.04,5039.24,3473.44,104.88,2048,0,8.0,0.0039,0.1055
33667.49,1969.53,2724.93,110.63,37888,3,6.0,0.0413,0.0902
124740.02,1077.38,3984.7,87.02,4096,6,5.0,0.0224,0.1216
8532.54,1873.21,4294.08,144.62,1024,0,3.0,0.0144,0.0754
29540.7,2524.06,5059.53,71.11,4096,3,5.0,0.0051,0.0781
112940.46,3605.15,5686.98,128.24,8192,2,6.0,0.0032,0.1361
59618.39,9747.7075,8637.85,264.71000000000004,4096,1,4.0,0.0067,0.3319
9752.68,2036.77,6283.87,66.02,2048,3,6.0,0.0043,0.0573
12962.37,2058.29,8224.42,19.69,4096,0,6.0,0.0037,0.0375
35651.48,1976.99,6462.39,147.89,37888,1,4.0,0.0027,0.0054
1644.35,1200.68,193.12,144.83,16384,2,2.0,0.0124,0.0492
43134.75,3805.59,1822.07,92.24,2048,6,4.0,0.0203,0.0158
45243.56,9747.7075,4827.05,264.71000000000004,1024,2,6.0,0.0082,0.3319
10884.61,1001.58,4208.24,113.9,4096,2,2.0,0.0448,0.0695
4374.84,6456.95,1978.35,1.5,16384,3,3.0,0.0117,0.138
15987.29,6230.7,3689.45,37.95,37888,0,7.0,0.0206,0.0381
33530.21,2088.89,4275.52,141.4,8192,2,6.0,0.0023,0.1016
30271.27,3676.19,4458.96,36.85,37888,3,4.0,0.0361,0.1346
11241.74,912.64,1041.32,41.68,1024,0,6.0,0.07894999999999999,0.1161
146424.37624999997,2325.65,6511.95,130.33,16384,3,3.0,0.0425,0.0972
1294.55,1819.88,951.35,61.41,16384,2,4.0,0.0262,0.1883
18265.27,3044.35,2652.06,134.17,16384,4,3.0,0.0223,0.0884
146424.37624999997,3356.16,713.76,108.15,2048,1,4.0,0.042,0.1012
12852.2,9747.7075,6522.97,264.71000000000004,8192,1,3.0,0.0477,0.3319
5075.21,874.25,2476.66,53.43,2048,1,3.0,0.0034,0.1903
79402.4,9747.7075,868.3,264.71000000000004,37888,1,8.0,0.0257,0.3319
21472.33,9747.7075,1773.81,264.71000000000004,4096,2,3.0,0.0066,0.3319
114404.63,2753.61,4229.1,56.04,4096,2,7.0,0.0383,0.0211
67530.79,3713.94,6674.03,5.8,2048,1,5.0,0.0491,0.1063
110380.41,1457.17,2094.5,81.94,37888,2,3.0,0.0397,0.0439
47003.19,2328.56,3469.23,145.82,1024,0,7.0,0.0107,0.0123
23923.09,9747.7075,377.19,264.71000000000004,16384,1,3.0,0.0107,0.3319
76331.88,1670.04,5897.02,128.09,37888,6,2.0,0.021,0.1984
58281.25,4402.1,1820.38,127.75,1024,0,10.5,0.0045,0.0841
7538.37,1566.28,749.62,56.04,16384,3,2.0,0.0108,0.196
9494.07,4286.81,959.86,11.23,37888,0,10.0,0.029,0.1853
28157.53,4425.27,744.42,14.39,37888,0,2.0,0.038,0.1739
146424.37624999997,9747.7075,1905.5,264.71000000000004,1024,2,4.0,0.0228,0.3319
23154.72,3195.0,2361.4,131.21,4096,1,6.0,0.0457,0.1709
12094.98,1919.29,5507.01,99.96,37888,6,4.0,0.0238,0.1475
146424.37624999997,6611.25,9020.52,114.57,37888,2,2.0,0.0178,0.1054
78414.35,7777.48,5506.14,91.94,8192,4,8.0,0.0353,0.0623
104472.95,1075.17,1405.62,110.69,8192,1,7.0,0.0074,0.0893
45064.39,290.88,9663.64875,60.61,2048,3,7.0,0.0088,0.0811
40241.55,9747.7075,2077.21,264.71000000000004,4096,3,4.0,0.0253,0.3319
146424.37624999997,5914.93,359.86,101.31,1024,1,2.0,0.0375,0.176
107990.39,401.22,4985.78,53.84,37888,2,4.0,0.0369,0.1252
12821.77,6755.45,3741.29,54.25,2048,1,8.0,0.0038,0.1394
146424.37624999997,1702.83,6330.83,23.97,8192,4,6.0,0.0407,0.0408
73388.53,1515.93,3191.71,14.65,37888,6,5.0,0.004,0.0476
87744.94,5298.64,1640.56,107.56,37888,4,2.0,0.0354,0.0045
100182.35,1010.27,5563.15,15.1,1024,2,6.0,0.0232,0.0875
29132.97,2602.63,5674.99,75.07,4096,2,4.0,0.002,0.0917
972.48,6696.05,1992.27,7.73,2048,4,6.0,0.0323,0.016
390.64,2656.19,2327.33,135.41,4096,2,8.0,0.0018,0.0672
70787.48,2140.89,7320.8,90.66,37888,1,6.0,0.0251,0.0202
74055.99,9747.7075,2928.63,264.71000000000004,16384,2,2.0,0.0391,0.3319
1104.8,1248.22,1931.25,57.68,1024,0,5.0,0.0498,0.0104
89122.41,4280.87,834.72,102.63,37888,1,5.0,0.0122,0.1332
62415.08,2922.87,4200.28,16.32,1024,1,6.0,0.0247,0.0229
146424.37624999997,3854.88,9663.64875,6.96,1024,2,5.0,0.006,0.0037
96398.17,3199.53,1334.85,14.46,1024,4,3.0,0.0104,0.1845
1062.65,9747.7075,1735.5,264.71000000000004,16384,2,2.0,0.0403,0.3319
46702.32,5231.67,1747.43,59.16,4096,4,7.0,0.0005,0.1531
27629.05,458.3,5681.19,130.95,8192,2,3.0,0.07894999999999999,0.115
13379.84,6095.16,5567.19,114.31,37888,2,3.0,0.0071,0.0688
2352.88,691.05,1470.17,111.74,8192,2,2.0,0.0406,0.0478
51734.37,572.04,948.07,261.58,1024,6,5.0,0.0302,0.0398
13098.95,1211.9,4789.51,4.85,37888,4,6.0,0.07894999999999999,0.1614
10336.13,9747.7075,3687.79,264.71000000000004,1024,3,5.0,0.0075,0.3319
20292.92,3355.02,3034.31,56.87,16384,3,3.0,0.0345,0.1691
28274.04,343.5,9663.64875,60.85,37888,1,2.0,0.0486,0.0082
107084.48,431.46,273.67,34.86,16384,3,4.0,0.0213,0.0925
91265.3,4857.12,2954.65,53.84,8192,3,5.0,0.0123,0.1329
13273.66,2983.46,2681.44,231.37,16384,6,3.0,0.0338,0.0129
31784.48,1749.55,3746.3,129.53,8192,0,4.0,0.0119,0.0414
69861.61,6238.94,9663.64875,130.58,2048,2,2.0,0.0372,0.1735
137101.17,877.25,521.55,121.15,8192,4,1.0,0.0107,0.0974
25482.33,396.34,796.84,13.81,8192,1,5.0,0.0179,0.0035
23909.15,2885.52,2213.93,145.07,4096,1,7.0,0.0283,0.1679
